user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,age_group,Engagement_Score,Cluster
5988,Female,56,AU,Free,184,19,0.1,desktop,27,0,0,50+,183.816,2
5989,Male,54,FR,Premium,224,60,0.4,desktop,0,1,0,50+,223.104,0
5990,Other,46,IN,Premium,206,23,0.49,desktop,0,1,0,35-50,204.9906,0
5991,Male,22,DE,Student,118,74,0.48,web,0,1,0,18-24,117.4336,2
5992,Male,55,UK,Premium,63,46,0.53,mobile,0,1,1,50+,62.6661,1
5993,Male,40,IN,Family,110,16,0.09,web,0,1,0,35-50,109.901,2
5994,Female,17,DE,Free,209,49,0.51,web,15,0,0,18-24,207.9341,0
5995,Other,49,CA,Family,168,87,0.48,web,0,1,0,35-50,167.1936,2
5996,Female,26,PK,Premium,85,75,0.52,web,0,1,1,25-34,84.558,1
5997,Female,25,AU,Premium,26,88,0.11,desktop,0,1,0,25-34,25.9714,1
5998,Male,57,UK,Free,213,85,0.05,desktop,15,0,0,50+,212.8935,0
5999,Other,28,US,Free,45,62,0.54,web,24,0,1,25-34,44.757,1
6000,Female,21,FR,Family,93,31,0.37,desktop,0,1,0,18-24,92.6559,1
6001,Female,53,AU,Free,96,10,0.59,mobile,15,0,1,50+,95.4336,1
6002,Male,32,DE,Student,233,57,0.51,mobile,0,1,1,25-34,231.8117,0
6003,Male,28,UK,Free,61,31,0.57,mobile,48,0,1,25-34,60.6523,1
6004,Male,16,CA,Student,206,58,0.29,desktop,0,1,0,<18,205.4026,0
6005,Female,41,CA,Free,151,3,0.32,mobile,10,0,0,35-50,150.5168,2
6006,Other,45,DE,Premium,196,42,0.13,desktop,0,1,0,35-50,195.7452,2
6007,Other,54,PK,Family,242,1,0.35,desktop,0,1,0,50+,241.153,0
6008,Male,16,AU,Premium,215,30,0.36,desktop,0,1,0,<18,214.226,0
6009,Other,46,PK,Family,14,23,0.19,desktop,0,1,0,35-50,13.9734,1
6010,Other,34,DE,Free,221,71,0.16,mobile,13,0,1,35-50,220.6464,0
6011,Other,44,FR,Free,157,15,0.01,web,18,0,0,35-50,156.9843,2
6012,Other,18,US,Free,224,19,0.58,desktop,40,0,1,18-24,222.7008,0
6013,Other,47,AU,Student,233,32,0.11,mobile,0,1,0,35-50,232.7437,0
6014,Other,48,CA,Family,19,47,0.43,mobile,0,1,1,35-50,18.9183,1
6015,Male,56,UK,Family,159,21,0.17,mobile,0,1,0,50+,158.7297,2
6016,Female,40,US,Family,167,60,0.37,mobile,0,1,1,35-50,166.3821,2
6017,Male,55,UK,Student,84,46,0.21,web,0,1,0,50+,83.8236,1
6018,Other,49,PK,Family,264,89,0.23,mobile,0,1,0,35-50,263.3928,0
6019,Other,53,DE,Free,219,92,0.13,web,6,0,0,50+,218.7153,0
6020,Other,48,IN,Student,206,85,0.19,desktop,0,1,0,35-50,205.6086,0
6021,Other,56,DE,Free,260,21,0.06,desktop,45,0,1,50+,259.844,0
6022,Female,57,DE,Premium,125,96,0.46,mobile,0,1,1,50+,124.425,2
6023,Male,58,CA,Free,83,80,0.05,mobile,16,0,0,50+,82.9585,1
6024,Female,37,IN,Student,22,95,0.41,desktop,0,1,1,35-50,21.9098,1
6025,Other,18,IN,Premium,274,64,0.51,web,0,1,0,18-24,272.6026,0
6026,Other,30,AU,Premium,158,52,0.54,mobile,0,1,0,25-34,157.1468,2
6027,Male,38,US,Student,28,51,0.09,web,0,1,0,35-50,27.9748,1
6028,Other,16,IN,Free,124,51,0.13,web,16,0,0,<18,123.8388,2
6029,Other,49,IN,Student,166,69,0.14,desktop,0,1,0,35-50,165.7676,2
6030,Female,32,PK,Student,154,70,0.57,mobile,0,1,0,25-34,153.1222,2
6031,Other,27,UK,Premium,23,42,0.39,web,0,1,0,25-34,22.9103,1
6032,Male,17,FR,Premium,239,42,0.01,desktop,0,1,0,18-24,238.9761,0
6033,Male,54,US,Free,133,47,0.08,desktop,41,0,0,50+,132.8936,2
6034,Female,25,FR,Student,77,20,0.15,desktop,0,1,0,25-34,76.8845,1
6035,Male,30,FR,Student,75,42,0.28,mobile,0,1,1,25-34,74.79,1
6036,Other,53,US,Student,113,59,0.35,desktop,0,1,0,50+,112.6045,2
6037,Female,18,US,Student,56,24,0.46,web,0,1,0,18-24,55.7424,1
6038,Male,59,IN,Premium,141,99,0.07,mobile,0,1,0,50+,140.9013,2
6039,Male,20,IN,Free,114,44,0.47,mobile,16,0,0,18-24,113.4642,2
6040,Male,16,US,Free,131,40,0.34,web,47,0,0,<18,130.5546,2
6041,Female,21,UK,Premium,49,46,0.16,desktop,0,1,0,18-24,48.9216,1
6042,Other,59,PK,Free,203,11,0.21,mobile,45,0,1,50+,202.5737,0
6043,Other,59,US,Premium,179,26,0.3,web,0,1,0,50+,178.463,2
6044,Male,59,PK,Family,126,21,0.05,web,0,1,1,50+,125.937,2
6045,Male,31,UK,Free,237,50,0.54,mobile,11,0,0,25-34,235.7202,0
6046,Female,23,PK,Premium,99,74,0.26,mobile,0,1,0,18-24,98.7426,1
6047,Male,56,US,Free,205,64,0.47,web,9,0,0,50+,204.0365,0
6048,Female,52,PK,Student,297,63,0.1,mobile,0,1,0,50+,296.703,0
6049,Other,44,UK,Family,242,96,0.32,desktop,0,1,0,35-50,241.2256,0
6050,Male,29,US,Family,121,8,0.12,desktop,0,1,0,25-34,120.8548,2
6051,Other,44,FR,Premium,48,72,0.51,desktop,0,1,0,35-50,47.7552,1
6052,Female,21,IN,Premium,136,20,0.55,web,0,1,1,18-24,135.252,2
6053,Other,43,DE,Premium,257,62,0.51,web,0,1,0,35-50,255.6893,0
6054,Other,34,CA,Premium,256,46,0.06,mobile,0,1,0,35-50,255.8464,0
6055,Other,18,IN,Premium,132,38,0.35,web,0,1,0,18-24,131.538,2
6056,Other,35,FR,Premium,126,17,0.45,web,0,1,0,35-50,125.433,2
6057,Male,58,UK,Free,67,78,0.15,mobile,44,0,0,50+,66.8995,1
6058,Female,35,FR,Free,80,77,0.52,desktop,26,0,0,35-50,79.584,1
6059,Other,47,DE,Free,26,42,0.35,mobile,30,0,1,35-50,25.909,1
6060,Male,18,CA,Free,17,94,0.52,desktop,45,0,0,18-24,16.9116,1
6061,Other,19,CA,Premium,149,55,0.43,mobile,0,1,0,18-24,148.3593,2
6062,Other,28,AU,Premium,247,13,0.18,desktop,0,1,0,25-34,246.5554,0
6063,Female,25,UK,Premium,12,40,0.06,mobile,0,1,0,25-34,11.9928,1
6064,Male,26,CA,Free,244,73,0.32,mobile,45,0,1,25-34,243.2192,0
6065,Other,39,US,Student,41,92,0.44,web,0,1,0,35-50,40.8196,1
6066,Female,32,CA,Student,32,90,0.53,desktop,0,1,0,25-34,31.8304,1
6067,Other,18,CA,Premium,263,73,0.45,desktop,0,1,0,18-24,261.8165,0
6068,Other,50,DE,Free,85,7,0.47,mobile,49,0,1,50+,84.6005,1
6069,Other,29,AU,Premium,88,6,0.3,desktop,0,1,1,25-34,87.736,1
6070,Female,54,DE,Family,264,67,0.27,mobile,0,1,0,50+,263.2872,0
6071,Other,51,PK,Premium,151,86,0.34,desktop,0,1,1,50+,150.4866,2
6072,Other,40,UK,Free,58,78,0.21,desktop,42,0,0,35-50,57.8782,1
6073,Male,48,FR,Free,128,5,0.29,mobile,47,0,1,35-50,127.6288,2
6074,Other,37,AU,Free,75,13,0.18,desktop,36,0,0,35-50,74.865,1
6075,Other,40,CA,Family,80,46,0.39,desktop,0,1,0,35-50,79.688,1
6076,Male,23,CA,Premium,298,23,0.29,desktop,0,1,0,18-24,297.1358,0
6077,Other,37,IN,Premium,101,26,0.25,web,0,1,0,35-50,100.7475,1
6078,Other,20,UK,Family,281,37,0.41,mobile,0,1,0,18-24,279.8479,0
6079,Other,43,UK,Premium,292,19,0.32,mobile,0,1,1,35-50,291.0656,0
6080,Other,27,US,Student,50,89,0.02,web,0,1,0,25-34,49.99,1
6081,Other,24,AU,Premium,287,70,0.37,mobile,0,1,0,25-34,285.9381,0
6082,Other,36,US,Family,248,92,0.39,desktop,0,1,0,35-50,247.0328,0
6083,Other,23,FR,Family,273,37,0.32,mobile,0,1,1,18-24,272.1264,0
6084,Female,31,IN,Free,88,91,0.48,web,9,0,0,25-34,87.5776,1
6085,Other,46,FR,Student,70,98,0.21,web,0,1,1,35-50,69.853,1
6086,Female,40,IN,Student,265,31,0.54,web,0,1,0,35-50,263.569,0
6087,Male,57,US,Student,188,92,0.1,mobile,0,1,0,50+,187.812,2
6088,Other,59,US,Free,15,42,0.49,desktop,6,0,1,50+,14.9265,1
6089,Male,42,US,Free,199,44,0.19,mobile,44,0,0,35-50,198.6219,2
6090,Female,56,AU,Family,80,56,0.4,web,0,1,1,50+,79.68,1
6091,Male,53,FR,Premium,266,4,0.17,desktop,0,1,0,50+,265.5478,0
6092,Male,59,IN,Premium,37,39,0.15,web,0,1,0,50+,36.9445,1
6093,Other,41,AU,Student,69,77,0.1,desktop,0,1,1,35-50,68.931,1
6094,Other,31,FR,Free,290,51,0.38,mobile,33,0,1,25-34,288.898,0
6095,Male,41,AU,Student,25,52,0.33,mobile,0,1,0,35-50,24.9175,1
6096,Male,23,PK,Student,37,59,0.28,desktop,0,1,1,18-24,36.8964,1
6097,Female,54,CA,Family,180,74,0.2,web,0,1,0,50+,179.64,2
6098,Male,26,CA,Family,53,61,0.14,mobile,0,1,1,25-34,52.9258,1
6099,Other,48,AU,Family,91,85,0.02,web,0,1,1,35-50,90.9818,1
6100,Male,49,US,Free,211,56,0.03,web,34,0,1,35-50,210.9367,0
6101,Other,22,AU,Free,139,65,0.57,desktop,11,0,1,18-24,138.2077,2
6102,Other,33,DE,Free,42,63,0.53,mobile,48,0,0,25-34,41.7774,1
6103,Female,18,AU,Student,200,31,0.49,desktop,0,1,0,18-24,199.02,2
6104,Female,57,PK,Premium,261,5,0.52,desktop,0,1,0,50+,259.6428,0
6105,Other,46,UK,Student,65,88,0.43,mobile,0,1,0,35-50,64.7205,1
6106,Female,34,DE,Student,103,15,0.39,desktop,0,1,1,35-50,102.5983,1
6107,Female,38,CA,Free,105,28,0.45,desktop,40,0,0,35-50,104.5275,1
6108,Other,50,PK,Premium,253,92,0.23,web,0,1,0,50+,252.4181,0
6109,Male,21,AU,Premium,33,30,0.58,mobile,0,1,0,18-24,32.8086,1
6110,Other,16,US,Free,239,36,0.17,web,13,0,0,<18,238.5937,0
6111,Male,54,DE,Premium,179,85,0.13,web,0,1,1,50+,178.7673,2
6112,Other,28,CA,Free,123,71,0.43,web,31,0,0,25-34,122.4711,2
6113,Male,30,PK,Free,287,60,0.15,web,36,0,1,25-34,286.5695,0
6114,Other,16,IN,Student,255,63,0.07,web,0,1,0,<18,254.8215,0
6115,Female,23,AU,Student,230,3,0.41,mobile,0,1,1,18-24,229.057,0
6116,Other,56,DE,Free,40,29,0.37,desktop,44,0,1,50+,39.852,1
6117,Male,55,CA,Family,130,81,0.31,web,0,1,0,50+,129.597,2
6118,Female,23,FR,Student,175,87,0.02,desktop,0,1,0,18-24,174.965,2
6119,Male,38,FR,Student,10,23,0.57,desktop,0,1,0,35-50,9.943,1
6120,Male,17,IN,Student,294,97,0.18,web,0,1,0,18-24,293.4708,0
6121,Male,42,CA,Family,132,62,0.44,mobile,0,1,0,35-50,131.4192,2
6122,Male,19,PK,Free,251,96,0.11,desktop,40,0,1,18-24,250.7239,0
6123,Male,40,DE,Student,168,64,0.19,web,0,1,0,35-50,167.6808,2
6124,Female,22,FR,Free,283,33,0.51,desktop,18,0,1,18-24,281.5567,0
6125,Male,56,UK,Family,194,57,0.41,desktop,0,1,0,50+,193.2046,2
6126,Female,18,UK,Student,263,39,0.35,mobile,0,1,0,18-24,262.0795,0
6127,Other,17,UK,Family,184,20,0.47,desktop,0,1,0,18-24,183.1352,2
6128,Female,32,CA,Free,111,94,0.29,desktop,20,0,0,25-34,110.6781,2
6129,Male,49,US,Free,230,78,0.06,desktop,39,0,0,35-50,229.862,0
6130,Male,34,DE,Student,204,11,0.03,mobile,0,1,0,35-50,203.9388,0
6131,Other,18,DE,Student,284,71,0.05,web,0,1,1,18-24,283.858,0
6132,Female,41,AU,Free,201,47,0.04,web,49,0,0,35-50,200.9196,2
6133,Female,26,DE,Student,67,7,0.02,web,0,1,0,25-34,66.9866,1
6134,Other,34,DE,Premium,293,33,0.35,desktop,0,1,0,35-50,291.9745,0
6135,Female,22,IN,Premium,98,37,0.39,desktop,0,1,0,18-24,97.6178,1
6136,Other,49,CA,Family,112,71,0.19,desktop,0,1,0,35-50,111.7872,2
6137,Other,30,IN,Premium,229,27,0.09,web,0,1,1,25-34,228.7939,0
6138,Other,40,UK,Student,67,41,0.53,mobile,0,1,0,35-50,66.6449,1
6139,Male,46,US,Family,53,76,0.39,web,0,1,0,35-50,52.7933,1
6140,Female,37,PK,Premium,169,37,0.38,desktop,0,1,1,35-50,168.3578,2
6141,Other,34,CA,Student,55,79,0.24,desktop,0,1,1,35-50,54.868,1
6142,Female,22,FR,Student,298,5,0.31,web,0,1,0,18-24,297.0762,0
6143,Female,36,CA,Student,127,17,0.1,desktop,0,1,0,35-50,126.873,2
6144,Female,35,US,Premium,208,55,0.29,mobile,0,1,0,35-50,207.3968,0
6145,Other,55,UK,Student,103,43,0.55,desktop,0,1,0,50+,102.4335,1
6146,Male,45,IN,Student,133,54,0.3,mobile,0,1,0,35-50,132.601,2
6147,Female,32,US,Family,284,39,0.44,mobile,0,1,1,25-34,282.7504,0
6148,Other,43,CA,Family,156,89,0.59,web,0,1,1,35-50,155.0796,2
6149,Other,52,IN,Free,273,15,0.09,web,20,0,0,50+,272.7543,0
6150,Male,17,AU,Free,48,10,0.24,desktop,22,0,0,18-24,47.8848,1
6151,Female,50,US,Family,75,73,0.39,mobile,0,1,1,50+,74.7075,1
6152,Other,21,IN,Student,187,88,0.3,desktop,0,1,0,18-24,186.439,2
6153,Female,36,AU,Student,296,75,0.37,web,0,1,1,35-50,294.9048,0
6154,Male,48,CA,Family,40,69,0.38,web,0,1,1,35-50,39.848,1
6155,Male,28,CA,Family,123,73,0.59,mobile,0,1,0,25-34,122.2743,2
6156,Other,26,UK,Family,247,49,0.46,desktop,0,1,0,25-34,245.8638,0
6157,Female,36,AU,Premium,174,42,0.16,desktop,0,1,0,35-50,173.7216,2
6158,Male,52,CA,Free,112,84,0.48,mobile,23,0,1,50+,111.4624,2
6159,Male,37,US,Premium,25,1,0.28,mobile,0,1,0,35-50,24.93,1
6160,Male,26,DE,Family,193,89,0.55,mobile,0,1,0,25-34,191.9385,2
6161,Other,20,IN,Premium,183,30,0.3,web,0,1,0,18-24,182.451,2
6162,Male,53,CA,Free,127,86,0.44,desktop,20,0,0,50+,126.4412,2
6163,Male,21,PK,Student,289,93,0.39,desktop,0,1,1,18-24,287.8729,0
6164,Other,52,DE,Free,262,84,0.36,web,40,0,1,50+,261.0568,0
6165,Male,54,DE,Free,192,77,0.45,web,38,0,0,50+,191.136,2
6166,Other,49,IN,Student,22,55,0.58,web,0,1,1,35-50,21.8724,1
6167,Male,33,IN,Premium,195,33,0,mobile,0,1,0,25-34,195,2
6168,Male,47,CA,Student,238,3,0.15,desktop,0,1,0,35-50,237.643,0
6169,Female,58,US,Student,36,86,0.34,desktop,0,1,0,50+,35.8776,1
6170,Male,43,US,Free,255,61,0.09,desktop,49,0,0,35-50,254.7705,0
6171,Other,40,CA,Free,219,98,0.34,mobile,27,0,0,35-50,218.2554,0
6172,Other,42,US,Premium,81,68,0.23,web,0,1,1,35-50,80.8137,1
6173,Female,27,UK,Student,76,34,0.18,desktop,0,1,0,25-34,75.8632,1
6174,Female,49,PK,Family,263,43,0.52,desktop,0,1,0,35-50,261.6324,0
6175,Female,40,UK,Student,73,15,0.04,desktop,0,1,0,35-50,72.9708,1
6176,Other,17,CA,Student,249,72,0.22,mobile,0,1,1,18-24,248.4522,0
6177,Male,16,AU,Premium,182,52,0.45,desktop,0,1,0,<18,181.181,2
6178,Other,48,US,Student,193,74,0.46,desktop,0,1,0,35-50,192.1122,2
6179,Female,39,AU,Student,179,93,0.15,mobile,0,1,0,35-50,178.7315,2
6180,Other,33,PK,Premium,40,51,0.29,desktop,0,1,0,25-34,39.884,1
6181,Female,50,AU,Student,82,45,0.15,web,0,1,0,50+,81.877,1
6182,Female,38,DE,Premium,278,86,0.55,desktop,0,1,1,35-50,276.471,0
6183,Male,23,FR,Student,197,71,0.11,desktop,0,1,1,18-24,196.7833,2
6184,Female,21,UK,Premium,153,41,0.41,desktop,0,1,1,18-24,152.3727,2
6185,Other,33,FR,Free,127,33,0.09,web,48,0,0,25-34,126.8857,2
6186,Male,32,PK,Premium,12,96,0.47,web,0,1,1,25-34,11.9436,1
6187,Female,46,FR,Student,164,92,0.1,mobile,0,1,0,35-50,163.836,2
6188,Other,34,DE,Premium,113,92,0.34,mobile,0,1,1,35-50,112.6158,2
6189,Other,16,IN,Family,72,62,0.32,mobile,0,1,0,<18,71.7696,1
6190,Other,31,AU,Free,135,83,0.04,mobile,33,0,0,25-34,134.946,2
6191,Other,38,DE,Premium,135,12,0.04,web,0,1,0,35-50,134.946,2
6192,Male,54,UK,Family,189,20,0.09,mobile,0,1,0,50+,188.8299,2
6193,Male,30,FR,Premium,57,24,0.31,desktop,0,1,0,25-34,56.8233,1
6194,Other,50,CA,Student,167,3,0.25,desktop,0,1,0,50+,166.5825,2
6195,Female,42,DE,Family,13,28,0.26,web,0,1,0,35-50,12.9662,1
6196,Male,38,US,Premium,172,11,0.32,mobile,0,1,0,35-50,171.4496,2
6197,Other,25,US,Free,296,69,0.52,mobile,12,0,1,25-34,294.4608,0
6198,Male,42,US,Student,73,16,0.2,desktop,0,1,0,35-50,72.854,1
6199,Female,43,AU,Premium,231,49,0.56,mobile,0,1,0,35-50,229.7064,0
6200,Male,52,FR,Premium,161,7,0.46,web,0,1,1,50+,160.2594,2
6201,Male,37,PK,Family,79,27,0.13,web,0,1,0,35-50,78.8973,1
6202,Other,29,PK,Student,66,89,0.14,desktop,0,1,0,25-34,65.9076,1
6203,Female,52,UK,Student,180,86,0.13,web,0,1,0,50+,179.766,2
6204,Female,45,IN,Student,214,9,0.18,mobile,0,1,0,35-50,213.6148,0
6205,Female,17,DE,Free,115,8,0.2,mobile,42,0,0,18-24,114.77,2
6206,Male,52,CA,Student,204,58,0.11,web,0,1,0,50+,203.7756,0
6207,Female,53,IN,Family,32,54,0.29,desktop,0,1,0,50+,31.9072,1
6208,Female,49,AU,Family,173,5,0.39,web,0,1,0,35-50,172.3253,2
6209,Male,50,FR,Free,269,52,0.17,web,8,0,0,50+,268.5427,0
6210,Female,50,UK,Student,281,40,0.31,web,0,1,0,50+,280.1289,0
6211,Other,48,IN,Student,226,45,0.44,web,0,1,0,35-50,225.0056,0
6212,Female,24,AU,Free,165,71,0.22,web,33,0,0,25-34,164.637,2
6213,Male,44,PK,Free,155,97,0.2,mobile,34,0,0,35-50,154.69,2
6214,Other,38,CA,Student,161,66,0.52,web,0,1,1,35-50,160.1628,2
6215,Other,30,UK,Free,15,24,0,mobile,38,0,0,25-34,15,1
6216,Other,19,DE,Free,288,1,0.19,desktop,47,0,0,18-24,287.4528,0
6217,Male,24,UK,Family,16,27,0.1,desktop,0,1,1,25-34,15.984,1
6218,Female,53,UK,Free,101,64,0.35,mobile,20,0,0,50+,100.6465,1
6219,Male,46,UK,Premium,100,46,0.56,desktop,0,1,0,35-50,99.44,1
6220,Female,56,FR,Family,50,5,0.58,web,0,1,0,50+,49.71,1
6221,Other,50,CA,Free,97,74,0.32,web,29,0,0,50+,96.6896,1
6222,Female,40,US,Family,49,1,0.47,web,0,1,1,35-50,48.7697,1
6223,Female,36,UK,Student,211,44,0.54,web,0,1,1,35-50,209.8606,0
6224,Other,20,PK,Premium,60,15,0.49,web,0,1,0,18-24,59.706,1
6225,Other,18,CA,Premium,23,39,0.22,mobile,0,1,1,18-24,22.9494,1
6226,Other,20,AU,Student,140,48,0.45,web,0,1,0,18-24,139.37,2
6227,Male,53,DE,Family,211,60,0.46,web,0,1,1,50+,210.0294,0
6228,Other,29,IN,Family,119,90,0.42,desktop,0,1,0,25-34,118.5002,2
6229,Other,52,CA,Premium,117,83,0.56,web,0,1,1,50+,116.3448,2
6230,Male,23,IN,Premium,215,42,0.33,web,0,1,0,18-24,214.2905,0
6231,Female,41,FR,Student,66,3,0.55,web,0,1,0,35-50,65.637,1
6232,Male,31,US,Free,17,97,0.07,web,30,0,0,25-34,16.9881,1
6233,Male,23,IN,Family,219,79,0.28,web,0,1,0,18-24,218.3868,0
6234,Female,45,US,Free,246,6,0.22,web,45,0,1,35-50,245.4588,0
6235,Male,38,PK,Free,30,64,0.04,mobile,42,0,0,35-50,29.988,1
6236,Other,44,DE,Family,141,72,0.17,mobile,0,1,0,35-50,140.7603,2
6237,Other,51,CA,Free,42,22,0.43,desktop,39,0,0,50+,41.8194,1
6238,Male,20,FR,Premium,188,32,0.48,mobile,0,1,0,18-24,187.0976,2
6239,Female,46,UK,Premium,56,96,0.58,desktop,0,1,0,35-50,55.6752,1
6240,Male,21,CA,Free,93,99,0.1,desktop,22,0,0,18-24,92.907,1
6241,Male,19,IN,Student,89,74,0.33,mobile,0,1,0,18-24,88.7063,1
6242,Female,36,US,Family,133,6,0.59,mobile,0,1,0,35-50,132.2153,2
6243,Female,41,PK,Free,201,54,0.55,mobile,35,0,1,35-50,199.8945,2
6244,Other,29,US,Family,279,6,0.46,web,0,1,0,25-34,277.7166,0
6245,Other,46,DE,Family,101,13,0.08,mobile,0,1,0,35-50,100.9192,1
6246,Female,59,US,Family,259,59,0.05,desktop,0,1,0,50+,258.8705,0
6247,Male,29,CA,Student,181,28,0.28,mobile,0,1,1,25-34,180.4932,2
6248,Female,47,DE,Premium,158,36,0.53,web,0,1,0,35-50,157.1626,2
6249,Other,41,PK,Student,236,9,0.08,desktop,0,1,1,35-50,235.8112,0
6250,Other,50,CA,Family,235,3,0.55,web,0,1,1,50+,233.7075,0
6251,Female,16,DE,Premium,32,68,0.44,mobile,0,1,0,<18,31.8592,1
6252,Other,38,PK,Free,45,97,0.56,mobile,13,0,0,35-50,44.748,1
6253,Female,56,PK,Student,20,55,0.38,mobile,0,1,1,50+,19.924,1
6254,Other,19,IN,Premium,11,41,0.05,mobile,0,1,0,18-24,10.9945,1
6255,Other,57,US,Premium,33,48,0.48,web,0,1,0,50+,32.8416,1
6256,Other,27,CA,Student,213,98,0.15,web,0,1,0,25-34,212.6805,0
6257,Female,40,FR,Premium,262,64,0.15,mobile,0,1,1,35-50,261.607,0
6258,Female,32,FR,Student,80,85,0.34,mobile,0,1,0,25-34,79.728,1
6259,Female,16,UK,Student,68,51,0.43,web,0,1,0,<18,67.7076,1
6260,Female,34,FR,Student,102,56,0.12,web,0,1,0,35-50,101.8776,1
6261,Female,17,US,Student,298,37,0.22,desktop,0,1,1,18-24,297.3444,0
6262,Female,45,UK,Premium,192,85,0.05,desktop,0,1,0,35-50,191.904,2
6263,Male,52,PK,Family,174,18,0.53,mobile,0,1,0,50+,173.0778,2
6264,Female,22,UK,Free,273,35,0.16,web,36,0,0,18-24,272.5632,0
6265,Male,38,PK,Family,277,90,0.26,desktop,0,1,0,35-50,276.2798,0
6266,Other,44,US,Student,204,72,0.34,web,0,1,0,35-50,203.3064,0
6267,Male,59,CA,Student,23,14,0.47,desktop,0,1,0,50+,22.8919,1
6268,Female,52,DE,Premium,273,61,0.49,desktop,0,1,0,50+,271.6623,0
6269,Other,54,US,Family,109,32,0.54,web,0,1,0,50+,108.4114,2
6270,Male,40,IN,Student,57,56,0.06,mobile,0,1,0,35-50,56.9658,1
6271,Male,55,CA,Student,294,96,0.14,web,0,1,0,50+,293.5884,0
6272,Female,20,DE,Free,88,83,0.55,mobile,32,0,1,18-24,87.516,1
6273,Female,51,CA,Premium,274,70,0.44,desktop,0,1,0,50+,272.7944,0
6274,Other,32,DE,Student,41,47,0.48,web,0,1,1,25-34,40.8032,1
6275,Female,47,CA,Family,108,69,0.04,web,0,1,1,35-50,107.9568,2
6276,Other,27,FR,Free,139,80,0.23,web,39,0,0,25-34,138.6803,2
6277,Other,18,PK,Free,123,81,0.34,web,28,0,0,18-24,122.5818,2
6278,Male,30,UK,Premium,164,69,0.19,desktop,0,1,0,25-34,163.6884,2
6279,Male,33,US,Student,28,59,0.31,mobile,0,1,0,25-34,27.9132,1
6280,Other,53,UK,Family,289,10,0.39,desktop,0,1,0,50+,287.8729,0
6281,Female,42,CA,Free,195,29,0.43,mobile,40,0,0,35-50,194.1615,2
6282,Female,50,US,Free,170,64,0.01,mobile,25,0,0,50+,169.983,2
6283,Female,30,DE,Free,103,35,0.38,web,33,0,1,25-34,102.6086,1
6284,Female,38,UK,Free,87,14,0.38,mobile,18,0,0,35-50,86.6694,1
6285,Other,50,CA,Family,36,21,0.03,web,0,1,1,50+,35.9892,1
6286,Other,20,DE,Family,172,70,0.19,desktop,0,1,0,18-24,171.6732,2
6287,Male,18,PK,Free,245,95,0.54,mobile,17,0,0,18-24,243.677,0
6288,Female,48,AU,Premium,240,26,0.32,desktop,0,1,1,35-50,239.232,0
6289,Female,51,FR,Family,32,25,0.49,web,0,1,0,50+,31.8432,1
6290,Female,57,UK,Premium,294,54,0.58,mobile,0,1,0,50+,292.2948,0
6291,Other,32,PK,Student,217,77,0.34,web,0,1,0,25-34,216.2622,0
6292,Female,26,CA,Family,82,46,0.45,web,0,1,0,25-34,81.631,1
6293,Other,46,PK,Family,196,77,0.51,mobile,0,1,0,35-50,195.0004,2
6294,Male,41,IN,Student,177,25,0.42,web,0,1,1,35-50,176.2566,2
6295,Other,27,IN,Premium,223,39,0.17,web,0,1,0,25-34,222.6209,0
6296,Female,30,PK,Premium,272,46,0.27,desktop,0,1,0,25-34,271.2656,0
6297,Other,31,CA,Premium,11,4,0.5,mobile,0,1,0,25-34,10.945,1
6298,Male,20,AU,Student,10,76,0.49,desktop,0,1,0,18-24,9.951,1
6299,Other,45,FR,Free,154,88,0.23,mobile,44,0,0,35-50,153.6458,2
6300,Other,37,CA,Free,145,82,0.13,web,42,0,0,35-50,144.8115,2
6301,Male,55,FR,Student,239,66,0.1,web,0,1,0,50+,238.761,0
6302,Male,29,DE,Student,217,93,0.52,desktop,0,1,1,25-34,215.8716,0
6303,Other,41,IN,Family,297,2,0.3,desktop,0,1,0,35-50,296.109,0
6304,Male,54,CA,Premium,257,87,0.28,mobile,0,1,0,50+,256.2804,0
6305,Other,45,FR,Student,203,58,0.32,web,0,1,1,35-50,202.3504,0
6306,Female,26,US,Student,143,9,0.23,web,0,1,0,25-34,142.6711,2
6307,Male,53,IN,Free,256,60,0.06,desktop,35,0,1,50+,255.8464,0
6308,Female,45,IN,Free,294,43,0.51,web,27,0,0,35-50,292.5006,0
6309,Other,42,US,Family,270,77,0.25,web,0,1,0,35-50,269.325,0
6310,Other,18,US,Family,194,4,0.5,mobile,0,1,1,18-24,193.03,2
6311,Male,52,CA,Premium,195,76,0.15,desktop,0,1,0,50+,194.7075,2
6312,Other,45,CA,Family,113,62,0.11,desktop,0,1,0,35-50,112.8757,2
6313,Male,18,US,Free,230,42,0.26,mobile,28,0,0,18-24,229.402,0
6314,Male,25,US,Family,238,25,0.13,web,0,1,0,25-34,237.6906,0
6315,Female,50,IN,Free,181,2,0.12,web,20,0,0,50+,180.7828,2
6316,Male,55,DE,Free,65,69,0.47,desktop,49,0,1,50+,64.6945,1
6317,Male,37,DE,Premium,149,52,0.48,web,0,1,0,35-50,148.2848,2
6318,Female,42,DE,Family,197,86,0.35,desktop,0,1,0,35-50,196.3105,2
6319,Female,17,DE,Free,214,78,0.58,desktop,43,0,0,18-24,212.7588,0
